"means","Freq"
"4773","9549",1
"4774","9553",1
"4775","9556",1
"4776","9558",1
"4777","9562",1
"4778","9569",1
"4779","9591",1
"4780","9605",1
"4781","9644",1
"4782","9653",1
"4783","9660",1
"4784","9668",1
"4785","9675",1
"4786","9686",1
"4787","9690",1
"4788","9705",1
"4789","9718",1
"4790","9731",1
"4791","9747",1
"4792","9759",1
"4793","9774",1
"4794","9786",1
"4795","9792",1
"4796","9802",1
"4797","9803",1
"4798","9811",1
"4799","9819",1
"4800","9853",1
"4801","9865",1
"4802","9885",1
"4803","9890",1
"4804","9900",1
"4805","9920",1
"4806","9936",1
"4807","9940",1
"4808","9946",1
"4809","9948",1
"4810","9969",1
"4811","9997",1
"4812","10007",1
"4813","10012",1
"4814","10037",1
"4815","10063",1
"4816","10067",1
"4817","10109",1
"4818","10127",1
"4819","10144",1
"4820","10156",1
"4821","10190",1
"4822","10196",1
"4823","10200",1
"4824","10227",1
"4825","10279",1
"4826","10307",1
"4827","10387",1
"4828","10394",1
"4829","10429",1
"4830","10470",2
"4831","10495",1
"4832","10539",1
"4833","10571",1
"4834","10599",1
"4835","10615",1
"4836","10657",1
"4837","10750",1
"4838","10767",1
"4839","10788",1
"4840","10803",1
"4841","10830",1
"4842","10859",1
"4843","10946",1
"4844","11009",1
"4845","11138",1
"4846","11214",1
"4847","11273",1
"4848","11274",1
"4849","11433",1
"4850","11501",1
"4851","11532",1
"4852","11554",1
"4853","11705",1
"4854","12022",1
"4855","12082",1
"4856","12107",1
"4857","13180",1
"Means","Freq"
"1","3",8
"2","4",119
"3","5",590
"4","6",1669
"5","7",2608
"6","8",2660
"7","9",1659
"8","10",561
"9","11",116
"10","12",10
