"means","Freq"
"4778","7916",2
"4779","7918",1
"4780","7923",1
"4781","7927",1
"4782","7929",1
"4783","7931",1
"4784","7932",1
"4785","7933",1
"4786","7934",1
"4787","7935",3
"4788","7936",1
"4789","7938",1
"4790","7940",2
"4791","7948",1
"4792","7950",1
"4793","7951",1
"4794","7952",1
"4795","7955",2
"4796","7961",1
"4797","7966",1
"4798","7967",1
"4799","7968",1
"4800","7969",2
"4801","7970",1
"4802","7971",1
"4803","7972",2
"4804","7975",1
"4805","7982",1
"4806","7983",1
"4807","7988",1
"4808","7990",3
"4809","7991",2
"4810","7994",1
"4811","7995",1
"4812","8001",2
"4813","8002",1
"4814","8007",1
"4815","8008",1
"4816","8011",1
"4817","8012",1
"4818","8014",1
"4819","8015",1
"4820","8020",2
"4821","8026",1
"4822","8027",1
"4823","8032",1
"4824","8033",3
"4825","8034",1
"4826","8035",1
"4827","8038",1
"4828","8040",1
"4829","8041",1
"4830","8043",1
"4831","8044",1
"4832","8045",1
"4833","8048",1
"4834","8054",1
"4835","8056",1
"4836","8057",1
"4837","8058",1
"4838","8062",2
"4839","8064",1
"4840","8065",1
"4841","8067",2
"4842","8068",2
"4843","8069",1
"4844","8072",1
"4845","8073",1
"4846","8076",1
"4847","8077",2
"4848","8078",2
"4849","8080",1
"4850","8087",2
"4851","8088",1
"4852","8092",1
"4853","8093",1
"4854","8094",2
"4855","8095",1
"4856","8096",1
"4857","8099",1
"4858","8103",2
"4859","8104",1
"4860","8107",1
"4861","8108",2
"4862","8110",1
"4863","8111",1
"4864","8115",1
"4865","8118",1
"4866","8121",2
"4867","8122",2
"4868","8123",1
"4869","8130",2
"4870","8131",2
"4871","8134",1
"4872","8135",1
"4873","8136",1
"4874","8137",3
"4875","8138",1
"4876","8141",1
"4877","8143",1
"4878","8144",3
"4879","8145",2
"4880","8148",1
"4881","8149",1
"4882","8151",1
"4883","8154",1
"4884","8157",1
"4885","8160",1
"4886","8164",1
"4887","8171",1
"4888","8172",1
"4889","8173",1
"4890","8174",1
"4891","8175",2
"4892","8176",2
"4893","8177",1
"4894","8179",1
"4895","8188",1
"4896","8192",2
"4897","8197",1
"4898","8205",1
"4899","8207",1
"4900","8211",1
"4901","8213",1
"4902","8217",1
"4903","8219",2
"4904","8223",2
"4905","8229",1
"4906","8230",1
"4907","8232",1
"4908","8237",2
"4909","8238",2
"4910","8239",1
"4911","8240",2
"4912","8241",1
"4913","8247",1
"4914","8249",1
"4915","8250",1
"4916","8255",1
"4917","8258",1
"4918","8260",1
"4919","8261",1
"4920","8268",1
"4921","8273",1
"4922","8274",1
"4923","8275",1
"4924","8277",2
"4925","8278",1
"4926","8279",1
"4927","8280",1
"4928","8281",1
"4929","8283",1
"4930","8285",1
"4931","8286",1
"4932","8290",1
"4933","8291",2
"4934","8295",1
"4935","8296",1
"4936","8300",2
"4937","8302",1
"4938","8303",2
"4939","8306",2
"4940","8308",2
"4941","8310",1
"4942","8312",1
"4943","8313",1
"4944","8316",1
"4945","8317",2
"4946","8318",1
"4947","8319",2
"4948","8320",1
"4949","8322",1
"4950","8324",3
"4951","8328",1
"4952","8330",1
"4953","8333",1
"4954","8335",1
"4955","8337",2
"4956","8340",1
"4957","8341",1
"4958","8347",1
"4959","8351",1
"4960","8353",1
"4961","8355",2
"4962","8356",1
"4963","8357",1
"4964","8358",1
"4965","8359",1
"4966","8366",1
"4967","8371",1
"4968","8376",1
"4969","8379",1
"4970","8380",1
"4971","8382",1
"4972","8386",1
"4973","8388",1
"4974","8390",2
"4975","8398",1
"4976","8400",1
"4977","8401",2
"4978","8402",2
"4979","8403",1
"4980","8408",1
"4981","8411",1
"4982","8414",2
"4983","8415",1
"4984","8419",1
"4985","8424",1
"4986","8428",2
"4987","8430",3
"4988","8435",1
"4989","8438",2
"4990","8439",1
"4991","8446",1
"4992","8448",1
"4993","8450",1
"4994","8454",1
"4995","8455",1
"4996","8460",1
"4997","8465",2
"4998","8469",1
"4999","8471",1
"5000","8474",1
"5001","8475",1
"5002","8478",1
"5003","8480",1
"5004","8483",1
"5005","8485",1
"5006","8488",1
"5007","8489",1
"5008","8491",1
"5009","8492",1
"5010","8494",1
"5011","8497",1
"5012","8501",3
"5013","8505",1
"5014","8509",1
"5015","8511",2
"5016","8516",1
"5017","8519",1
"5018","8522",2
"5019","8526",1
"5020","8528",1
"5021","8534",1
"5022","8535",1
"5023","8537",1
"5024","8541",1
"5025","8544",1
"5026","8546",1
"5027","8547",1
"5028","8553",1
"5029","8558",1
"5030","8560",1
"5031","8561",1
"5032","8569",1
"5033","8572",1
"5034","8573",1
"5035","8574",2
"5036","8576",2
"5037","8580",1
"5038","8582",1
"5039","8583",1
"5040","8586",1
"5041","8590",1
"5042","8592",1
"5043","8593",1
"5044","8595",1
"5045","8602",1
"5046","8608",1
"5047","8611",1
"5048","8612",1
"5049","8613",1
"5050","8615",1
"5051","8618",1
"5052","8619",1
"5053","8620",1
"5054","8621",1
"5055","8633",2
"5056","8636",1
"5057","8640",1
"5058","8641",1
"5059","8642",1
"5060","8646",1
"5061","8652",1
"5062","8655",1
"5063","8656",1
"5064","8657",2
"5065","8658",1
"5066","8659",1
"5067","8660",1
"5068","8663",1
"5069","8664",1
"5070","8667",3
"5071","8668",1
"5072","8671",1
"5073","8673",2
"5074","8674",1
"5075","8675",1
"5076","8676",1
"5077","8678",1
"5078","8680",1
"5079","8681",1
"5080","8683",1
"5081","8685",1
"5082","8688",1
"5083","8707",1
"5084","8711",1
"5085","8713",1
"5086","8715",1
"5087","8724",1
"5088","8725",2
"5089","8726",1
"5090","8732",1
"5091","8736",1
"5092","8738",1
"5093","8740",1
"5094","8746",1
"5095","8747",2
"5096","8757",1
"5097","8760",1
"5098","8762",1
"5099","8763",1
"5100","8766",1
"5101","8770",1
"5102","8772",1
"5103","8774",1
"5104","8775",2
"5105","8778",2
"5106","8781",1
"5107","8788",1
"5108","8791",1
"5109","8792",1
"5110","8797",1
"5111","8803",1
"5112","8804",1
"5113","8808",1
"5114","8809",2
"5115","8811",1
"5116","8817",1
"5117","8820",1
"5118","8825",2
"5119","8826",1
"5120","8829",2
"5121","8830",1
"5122","8833",1
"5123","8834",1
"5124","8835",1
"5125","8836",1
"5126","8837",1
"5127","8839",1
"5128","8842",1
"5129","8845",1
"5130","8851",2
"5131","8852",1
"5132","8854",1
"5133","8858",2
"5134","8863",1
"5135","8864",1
"5136","8868",2
"5137","8871",1
"5138","8874",1
"5139","8876",2
"5140","8877",1
"5141","8878",3
"5142","8880",2
"5143","8884",1
"5144","8885",1
"5145","8888",1
"5146","8893",1
"5147","8895",1
"5148","8898",2
"5149","8906",1
"5150","8907",1
"5151","8910",1
"5152","8911",1
"5153","8918",1
"5154","8923",1
"5155","8929",1
"5156","8930",1
"5157","8934",1
"5158","8937",2
"5159","8940",1
"5160","8942",1
"5161","8948",1
"5162","8953",2
"5163","8954",1
"5164","8955",2
"5165","8956",1
"5166","8962",1
"5167","8963",1
"5168","8964",1
"5169","8965",1
"5170","8966",2
"5171","8973",1
"5172","8976",2
"5173","8981",1
"5174","8986",2
"5175","8997",1
"5176","9004",2
"5177","9009",1
"5178","9014",1
"5179","9015",1
"5180","9016",1
"5181","9017",1
"5182","9028",1
"5183","9034",1
"5184","9043",1
"5185","9047",1
"5186","9048",1
"5187","9049",1
"5188","9051",2
"5189","9052",1
"5190","9060",1
"5191","9062",1
"5192","9074",1
"5193","9077",1
"5194","9079",1
"5195","9080",1
"5196","9089",1
"5197","9097",1
"5198","9100",1
"5199","9109",1
"5200","9110",1
"5201","9112",1
"5202","9114",1
"5203","9118",1
"5204","9123",1
"5205","9126",1
"5206","9127",1
"5207","9131",1
"5208","9132",1
"5209","9139",3
"5210","9141",1
"5211","9142",1
"5212","9147",1
"5213","9148",1
"5214","9155",1
"5215","9163",1
"5216","9165",1
"5217","9166",1
"5218","9177",1
"5219","9182",1
"5220","9184",1
"5221","9186",1
"5222","9200",1
"5223","9205",1
"5224","9209",1
"5225","9220",1
"5226","9226",1
"5227","9227",1
"5228","9228",1
"5229","9232",1
"5230","9235",1
"5231","9236",2
"5232","9239",1
"5233","9240",1
"5234","9242",1
"5235","9243",1
"5236","9244",1
"5237","9245",1
"5238","9246",2
"5239","9248",1
"5240","9251",1
"5241","9253",1
"5242","9256",1
"5243","9259",1
"5244","9265",1
"5245","9269",2
"5246","9271",1
"5247","9273",1
"5248","9275",1
"5249","9276",1
"5250","9289",2
"5251","9291",1
"5252","9292",1
"5253","9294",1
"5254","9302",1
"5255","9306",1
"5256","9308",1
"5257","9309",1
"5258","9310",3
"5259","9316",1
"5260","9319",1
"5261","9337",1
"5262","9341",2
"5263","9344",2
"5264","9345",1
"5265","9349",1
"5266","9356",1
"5267","9362",1
"5268","9364",1
"5269","9365",1
"5270","9366",2
"5271","9367",1
"5272","9368",1
"5273","9381",1
"5274","9391",1
"5275","9400",1
"5276","9401",1
"5277","9411",4
"5278","9420",2
"5279","9422",1
"5280","9424",1
"5281","9425",1
"5282","9430",2
"5283","9431",1
"5284","9438",1
"5285","9449",1
"5286","9451",1
"5287","9456",1
"5288","9470",1
"5289","9480",1
"5290","9482",1
"5291","9483",1
"5292","9487",1
"5293","9488",1
"5294","9490",1
"5295","9494",1
"5296","9497",1
"5297","9499",1
"5298","9505",1
"5299","9507",1
"5300","9508",2
"5301","9517",1
"5302","9518",1
"5303","9523",1
"5304","9528",1
"5305","9530",1
"5306","9531",1
"5307","9534",1
"5308","9537",1
"5309","9539",1
"5310","9549",1
"5311","9555",1
"5312","9556",1
"5313","9564",2
"5314","9568",1
"5315","9572",1
"5316","9581",1
"5317","9587",1
"5318","9592",2
"5319","9597",1
"5320","9604",1
"5321","9605",1
"5322","9622",2
"5323","9623",1
"5324","9627",1
"5325","9631",2
"5326","9636",1
"5327","9640",1
"5328","9643",1
"5329","9652",1
"5330","9654",1
"5331","9656",1
"5332","9662",1
"5333","9668",1
"5334","9669",1
"5335","9673",1
"5336","9685",1
"5337","9687",2
"5338","9688",2
"5339","9692",1
"5340","9696",1
"5341","9732",1
"5342","9741",1
"5343","9747",1
"5344","9750",1
"5345","9752",1
"5346","9754",1
"5347","9765",1
"5348","9768",2
"5349","9770",1
"5350","9774",1
"5351","9776",3
"5352","9777",1
"5353","9779",1
"5354","9780",2
"5355","9783",1
"5356","9785",1
"5357","9788",1
"5358","9793",1
"5359","9796",1
"5360","9800",1
"5361","9811",1
"5362","9812",1
"5363","9817",1
"5364","9829",1
"5365","9833",1
"5366","9834",1
"5367","9835",1
"5368","9841",1
"5369","9845",1
"5370","9847",1
"5371","9850",1
"5372","9852",1
"5373","9857",2
"5374","9875",1
"5375","9881",1
"5376","9890",2
"5377","9901",1
"5378","9910",1
"5379","9914",1
"5380","9922",1
"5381","9924",1
"5382","9937",1
"5383","9950",1
"5384","9951",1
"5385","9963",2
"5386","9965",1
"5387","9977",1
"5388","9981",1
"5389","9984",1
"5390","9985",1
"5391","9989",1
"5392","9991",1
"5393","9992",2
"5394","10004",1
"5395","10014",1
"5396","10017",1
"5397","10020",1
"5398","10036",1
"5399","10038",1
"5400","10042",2
"5401","10044",1
"5402","10050",1
"5403","10051",1
"5404","10054",1
"5405","10056",1
"5406","10059",2
"5407","10077",1
"5408","10085",1
"5409","10096",1
"5410","10099",1
"5411","10100",1
"5412","10101",1
"5413","10106",1
"5414","10111",1
"5415","10117",1
"5416","10125",1
"5417","10128",1
"5418","10136",1
"5419","10139",1
"5420","10149",1
"5421","10153",2
"5422","10157",1
"5423","10159",1
"5424","10160",1
"5425","10165",1
"5426","10167",1
"5427","10194",1
"5428","10198",1
"5429","10201",1
"5430","10208",1
"5431","10215",1
"5432","10216",1
"5433","10236",1
"5434","10238",2
"5435","10244",1
"5436","10249",1
"5437","10250",1
"5438","10257",1
"5439","10259",1
"5440","10262",1
"5441","10267",1
"5442","10280",1
"5443","10281",1
"5444","10283",1
"5445","10285",1
"5446","10290",1
"5447","10295",1
"5448","10303",1
"5449","10306",1
"5450","10308",1
"5451","10309",1
"5452","10311",1
"5453","10312",1
"5454","10313",1
"5455","10325",1
"5456","10326",1
"5457","10336",1
"5458","10341",1
"5459","10347",1
"5460","10351",1
"5461","10371",1
"5462","10373",1
"5463","10385",1
"5464","10386",1
"5465","10419",1
"5466","10426",1
"5467","10431",1
"5468","10432",1
"5469","10443",1
"5470","10451",1
"5471","10471",1
"5472","10480",1
"5473","10489",1
"5474","10512",1
"5475","10514",1
"5476","10531",1
"5477","10539",1
"5478","10541",1
"5479","10543",1
"5480","10553",1
"5481","10577",1
"5482","10579",1
"5483","10597",1
"5484","10599",1
"5485","10605",1
"5486","10607",1
"5487","10609",1
"5488","10612",1
"5489","10617",1
"5490","10618",1
"5491","10619",1
"5492","10638",2
"5493","10646",1
"5494","10652",1
"5495","10654",1
"5496","10656",1
"5497","10664",1
"5498","10665",1
"5499","10672",1
"5500","10676",1
"5501","10678",1
"5502","10688",2
"5503","10690",1
"5504","10692",1
"5505","10703",1
"5506","10710",1
"5507","10712",1
"5508","10713",1
"5509","10722",1
"5510","10730",1
"5511","10734",1
"5512","10750",1
"5513","10753",1
"5514","10762",1
"5515","10763",1
"5516","10764",1
"5517","10765",1
"5518","10767",1
"5519","10769",1
"5520","10783",1
"5521","10784",1
"5522","10801",1
"5523","10819",1
"5524","10821",1
"5525","10830",1
"5526","10840",1
"5527","10843",1
"5528","10855",1
"5529","10856",1
"5530","10886",1
"5531","10891",1
"5532","10917",1
"5533","10923",1
"5534","10932",1
"5535","10934",1
"5536","10938",1
"5537","10952",1
"5538","10962",1
"5539","10965",1
"5540","10969",1
"5541","10970",1
"5542","10974",2
"5543","10976",1
"5544","10980",1
"5545","10987",1
"5546","10988",1
"5547","10996",2
"5548","11020",1
"5549","11023",1
"5550","11032",1
"5551","11049",1
"5552","11055",1
"5553","11077",1
"5554","11089",1
"5555","11117",1
"5556","11131",1
"5557","11156",1
"5558","11159",1
"5559","11175",1
"5560","11197",1
"5561","11227",1
"5562","11250",1
"5563","11264",1
"5564","11274",1
"5565","11276",1
"5566","11277",1
"5567","11282",1
"5568","11290",1
"5569","11323",1
"5570","11327",1
"5571","11337",1
"5572","11355",2
"5573","11356",1
"5574","11370",1
"5575","11372",1
"5576","11380",1
"5577","11389",1
"5578","11398",1
"5579","11416",1
"5580","11428",1
"5581","11442",1
"5582","11443",1
"5583","11453",1
"5584","11459",1
"5585","11462",1
"5586","11470",1
"5587","11474",1
"5588","11502",1
"5589","11519",1
"5590","11529",1
"5591","11543",1
"5592","11569",1
"5593","11596",1
"5594","11603",1
"5595","11616",1
"5596","11636",1
"5597","11646",1
"5598","11663",1
"5599","11667",1
"5600","11668",1
"5601","11676",1
"5602","11677",1
"5603","11685",2
"5604","11741",1
"5605","11744",1
"5606","11759",1
"5607","11760",1
"5608","11768",1
"5609","11800",1
"5610","11802",1
"5611","11836",1
"5612","11840",1
"5613","11903",1
"5614","11904",1
"5615","11921",1
"5616","11933",1
"5617","11935",1
"5618","11938",1
"5619","11944",1
"5620","11953",1
"5621","11984",1
"5622","11999",1
"5623","12000",1
"5624","12004",1
"5625","12020",1
"5626","12021",1
"5627","12066",1
"5628","12075",1
"5629","12108",1
"5630","12144",1
"5631","12160",1
"5632","12182",2
"5633","12238",1
"5634","12286",1
"5635","12297",1
"5636","12307",1
"5637","12324",1
"5638","12335",1
"5639","12368",1
"5640","12417",1
"5641","12438",1
"5642","12502",1
"5643","12517",1
"5644","12540",1
"5645","12559",1
"5646","12561",1
"5647","12669",1
"5648","12687",1
"5649","12739",1
"5650","12747",1
"5651","12791",1
"5652","12807",1
"5653","12836",1
"5654","12853",1
"5655","12995",1
"5656","13046",1
"5657","13059",1
"5658","13080",1
"5659","13092",1
"5660","13101",1
"5661","13109",1
"5662","13136",1
"5663","13166",1
"5664","13174",1
"5665","13265",1
"5666","13269",1
"5667","13488",1
"5668","13489",1
"5669","13602",1
"5670","13634",1
"5671","13669",1
"5672","13838",1
"5673","13935",1
"5674","13947",1
"5675","13952",1
"5676","13958",1
"5677","13987",1
"5678","14011",1
"5679","14080",1
"5680","14169",1
"5681","14177",1
"5682","14257",1
"5683","14327",1
"5684","14336",1
"5685","14353",1
"5686","14360",1
"5687","14489",1
"5688","14540",1
"5689","14662",1
"5690","14687",1
"5691","14809",1
"5692","14970",1
"5693","15043",1
"5694","15095",1
"5695","15115",1
"5696","15139",1
"5697","15229",1
"5698","15268",1
"5699","15650",1
"5700","15821",1
"5701","15850",1
"5702","15928",1
"Means","Freq"
"1","1",4
"2","2",25
"3","3",144
"4","4",440
"5","5",899
"6","6",1485
"7","7",1938
"8","8",1959
"9","9",1542
"10","10",956
"11","11",447
"12","12",129
"13","13",30
"14","14",2
